id,length_bond,length_matdis,length_illparent,length_illchild,length_illspouse,length_own,unaffordable,prop_pay,take_bond,take_matdis,take_illparent,take_illchild,take_illspouse,take_own,emp_size,paid_hrly,nochildren,lnfaminc,faminc,lnearn,fem_cu6,fem_c617,fem_cu6and617,fem_nochild,age,a_age,widowed,divorced,hiemp,separated,nevermarried,male,female,agesq,ltHS,someCol,BA,GradSch,black,white,asian,other,hisp,OCC,occ_1,occ_2,occ_3,occ_4,occ_5,occ_6,occ_7,occ_8,occ_9,occ_10,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,ind_10,ind_11,ind_12,ind_13,weeks_worked,WAGP,WKHP,PWGTP,FER,WKW,COW,ESR,partner,ndep_kid,ndep_old,empgov_fed,empgov_st,wkhours,empgov_loc,weeks_worked_cat,pay_schedule,total_length,total_leaves,exhausted_by,eligworker,benefit_prop,particip,orig_len_own,orig_len_illspouse,orig_len_illchild,orig_len_illparent,orig_len_matdis,orig_len_bond,longer_leave,extend_flag,fmla_constrain_flag,particip_length,plen_own,plen_illspouse,plen_illchild,plen_illparent,plen_matdis,plen_bond,DI_plen,PFL_plen,base_benefits,base_leave_pay,actual_leave_pay,actual_benefits,bene_effect_flg,topoff_flg,reduce,bene_own,bene_illspouse,bene_illchild,bene_illparent,bene_matdis,bene_bond
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,1,12.14500257,188151.4635,11.34590682,0,0,0,1,44,44,0,0,0,0,0,0,1,1936,0,0,0,1,0,1,0,0,0,1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,85000,40,10,2,1,1,1,0,0,0,0,0,40,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39,0,0,11.03040607,61722.63962,11.03038994,0,1,0,0,50,50,0,1,0,0,0,0,1,2500,0,0,0,1,0,1,0,0,0,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,62000,40,11,2,1,7,1,0,2,0,0,0,40,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,45,0,0.375,0,0,0,0,0,1,332,0,1,11.29770471,80636.34149,10.36899146,NA,NA,NA,NA,59,59,0,0,1,0,0,1,0,3481,0,0,0,0,0,1,0,0,0,9130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52,32000,40,21,NA,1,1,1,0,0,0,0,0,40,0,51,"all pay, some weeks",45,1,17,1,0.55,1,45,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,28,0,1895.384615,2076.923077,2076.923077,1895.384615,0,0,1,1895.384615,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8757,1,1,11.29770471,80636.34149,10.79507586,0,0,0,1,57,57,0,0,1,0,0,0,1,3249,0,1,0,0,0,1,0,0,0,5940,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,49000,40,21,NA,1,1,1,0,0,0,0,0,40,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,397,1,0,11.50942525,99650.58992,10.70991805,0,1,0,0,42,42,0,0,1,0,0,0,1,1764,0,1,0,0,0,0,1,0,0,5700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,45000,40,13,2,1,1,1,0,2,1,0,0,40,0,51,"some pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0,11.50942525,99650.58992,10.70991805,NA,NA,NA,NA,48,48,0,0,1,0,0,1,0,2304,1,0,0,0,0,0,1,0,0,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,45000,40,12,NA,1,1,1,0,2,1,0,0,40,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8243,1,0,NA,13000,9.468204917,NA,NA,NA,NA,23,23,0,0,1,0,1,1,0,529,0,1,0,0,0,1,0,0,0,8920,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,13000,37,26,NA,1,1,1,0,0,0,0,0,37,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,23,0,0,0,1,0,0,0,1,0,0,0,677,1,0,NA,30000,10.30445294,NA,NA,NA,NA,25,25,0,0,1,0,1,1,0,625,0,0,1,0,0,1,0,0,0,4600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,30000,50,24,NA,1,2,1,0,0,0,0,0,50,0,51,no pay,23,1,NA,1,0.55,1,0,0,0,23,0,0,1,1,0,18,0,0,0,18,0,0,0,18,1142.307692,0,0,1142.307692,0,0,1,0,0,0,1142.307692,0,0
129,0,0,135,0,0,0,1,0,0,0,1,0,0,0,596,0,0,NA,40000,10.59213501,NA,NA,NA,NA,24,24,0,0,1,0,1,1,0,576,0,0,1,0,0,1,0,0,0,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,40000,60,19,NA,2,2,1,0,0,0,0,0,60,0,48.5,no pay,135,1,NA,1,0.55,1,0,0,0,135,0,0,1,1,0,30,0,0,0,30,0,0,0,30,2693.877551,0,0,2693.877551,0,0,1,0,0,0,2693.877551,0,0
130,0,0,10,0,0,0,1,0,0,0,1,0,0,0,255,0,0,NA,58000,10.96369857,NA,NA,NA,NA,25,25,0,0,1,0,1,1,0,625,0,0,1,0,0,1,0,0,0,1460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,58000,40,25,NA,1,1,1,0,0,0,0,0,40,0,51,no pay,10,1,NA,1,0.55,1,0,0,0,10,0,0,0,0,0,5,0,0,0,5,0,0,0,5,613.4615385,0,0,613.4615385,0,0,1,0,0,0,613.4615385,0,0
131,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,NA,30000,10.30445294,NA,NA,NA,NA,24,24,0,0,1,0,1,1,0,576,0,1,0,0,0,1,0,0,0,6100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,30000,60,26,NA,4,1,1,0,0,0,0,0,60,0,33,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,NA,0,NA,NA,NA,NA,NA,42,42,0,0,0,0,1,1,0,1764,0,1,0,0,0,1,0,0,0,4250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,40,21,NA,1,6,1,0,0,0,0,0,40,0,51,"all pay, all weeks",0,0,NA,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1315,1,0,NA,1.00E+05,11.50842575,NA,NA,NA,NA,41,41,0,0,1,0,1,1,0,1681,0,0,1,0,0,1,0,0,0,4700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,100000,45,23,NA,1,1,1,0,0,0,0,0,45,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,NA,5000,8.512693472,NA,NA,NA,NA,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,5000,20,5,2,3,1,1,0,NA,NA,0,0,20,0,43.5,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,68,0,1,0,0,0,0,0,1,5230,1,0,NA,105000,11.55721591,NA,NA,NA,NA,64,64,0,1,1,0,0,1,0,4096,0,1,0,0,0,1,0,0,0,5940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,105000,45,35,NA,1,1,1,0,0,0,0,0,45,0,51,"all pay, all weeks",68,1,NA,1,0.55,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27461.53846,27461.53846,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,25,1,1,0,0,0,0,0,1,9408,0,0,11.27016856,78446.21864,11.03038994,NA,NA,NA,NA,51,51,0,0,1,0,0,1,0,2601,0,0,0,0,0,1,0,0,0,600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,62000,45,14,NA,1,1,1,0,0,0,0,0,45,0,51,"all pay, all weeks",25,1,NA,1,0.55,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5961.538462,5961.538462,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,10,0,1,1,0,0,0,0,1,0,447,0,0,NA,70000,11.1517508,0,0,0,1,54,54,0,0,1,0,0,0,1,2916,0,0,0,0,0,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,70000,40,17,NA,1,1,1,1,0,0,0,0,40,0,51,"all pay, all weeks",10,1,NA,1,0.55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.307692,2692.307692,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0,27,1,0,11.51837608,100546.5493,10.70991805,NA,NA,NA,NA,53,53,0,0,1,0,1,1,0,2809,0,0,0,0,0,1,0,0,0,6320,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,45000,40,15,NA,5,1,1,0,1,0,0,0,40,0,20,"some pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,270,1,0,0,0,0,0,0,1,48,1,0,10.45860362,34842.86361,10.45860362,0,1,0,0,48,48,0,1,1,0,0,0,1,2304,0,0,0,0,0,1,0,0,0,5700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,35000,45,74,2,1,1,1,0,1,0,0,0,45,0,51,no pay,270,1,NA,1,0.55,1,270,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,260,0,19250,0,0,19250,0,0,1,19250,0,0,0,0,0
147,0,0,0,0,0,45,1,0,0,0,0,0,0,1,6424,1,0,NA,11600,9.354260657,0,0,0,1,62,62,0,1,1,0,0,0,1,3844,0,0,0,0,0,1,0,0,0,4620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,11600,17,21,NA,1,1,1,0,0,0,0,0,17,0,51,no pay,45,1,NA,1,0.55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.5384615,0,0,0,1,0,0,0,0,0,0,0,0
151,0,0,0,0,0,158,1,0,0,0,0,0,0,1,3049,1,0,NA,55000,10.91058874,NA,NA,NA,NA,36,36,0,1,1,0,0,1,0,1296,0,0,0,0,0,1,0,0,0,6230,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,55000,50,14,NA,1,1,1,0,0,0,0,0,50,0,51,no pay,158,1,NA,1,0.55,1,158,0,0,0,0,0,0,0,0,153,153,0,0,0,0,0,153,0,17800.96154,0,0,17800.96154,0,0,1,17800.96154,0,0,0,0,0
157,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,2649,1,1,10.72535386,45494.82477,9.644095583,0,0,0,1,24,24,0,0,1,0,1,0,1,576,0,0,1,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,15500,35,22,2,1,1,1,0,0,1,0,0,35,0,51,"some pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,113,0,1,0,0,0,0,0,1,2,0,0,NA,940,6.841380156,NA,NA,NA,NA,22,22,0,0,0,0,1,1,0,484,0,0,0,0,1,0,0,0,0,4130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,940,20,12,NA,4,4,1,0,NA,NA,0,1,20,0,33,"all pay, all weeks",113,1,NA,1,0.55,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.1111111,590.1111111,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,68,0,1,0,0,0,0,0,1,7816,0,1,11.98664553,160595.7359,10.42961608,NA,NA,NA,NA,59,59,0,0,1,0,0,1,0,3481,0,0,1,0,0,1,0,0,0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,34000,40,15,NA,1,3,1,0,0,0,0,0,40,1,51,"all pay, all weeks",68,1,NA,1,0.55,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8892.307692,8892.307692,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,68,0,0.375,0,0,0,0,0,1,9763,1,1,11.31273872,81857.78711,11.04677517,NA,NA,NA,NA,57,57,0,0,1,0,0,1,0,3249,0,0,0,0,0,1,0,0,0,8030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,64000,80,13,NA,1,1,1,0,0,0,0,0,80,0,51,"some pay, all weeks",68,1,NA,1,0.55,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6276.923077,6276.923077,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,1,1,11.31273872,81857.78711,9.858306551,0,0,0,1,57,57,0,0,1,0,0,0,1,3249,0,1,0,0,0,1,0,0,0,5120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,19500,50,13,NA,1,1,1,0,0,0,0,0,50,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,23,1,0,0,0,0,0,0,1,636,0,0,11.21862543,74505.29126,10.47141102,0,1,0,0,35,35,0,0,1,0,0,0,1,1225,0,1,0,0,0,1,0,0,0,4700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,36000,40,7,2,1,4,1,0,2,0,0,1,40,0,51,no pay,23,1,NA,1,0.55,1,23,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,18,0,1370.769231,0,0,1370.769231,0,0,1,1370.769231,0,0,0,0,0
177,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3604,0,0,11.21862543,74505.29126,10.57677154,NA,NA,NA,NA,39,39,0,0,1,0,0,1,0,1521,0,0,1,0,0,1,0,0,0,2825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,40000,45,6,NA,1,2,1,0,2,0,0,0,45,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,45,0,1,0,0,0,0,0,1,4357,0,0,11.31870888,82347.9535,11.21862543,0,0,0,1,51,51,0,0,0,0,0,0,1,2601,0,0,0,1,0,1,0,0,0,3255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,76000,40,34,NA,4,2,1,1,1,0,0,0,40,0,33,"all pay, all weeks",45,1,NA,1,0.55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,19000,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,135,1,0,0,0,0,0,0,1,642,1,0,11.31870888,82347.9535,8.574291039,NA,NA,NA,NA,23,23,0,0,0,0,0,1,0,529,1,0,0,0,0,1,0,0,0,6765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,5400,40,27,NA,4,1,1,1,1,0,0,0,40,0,33,no pay,135,1,NA,1,0.55,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206.285714,0,0,0,1,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,1170,1,1,11.75773157,127737.3612,9.595942286,0,0,0,1,23,23,0,0,1,0,1,0,1,529,0,0,1,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,15000,20,11,2,1,1,1,0,0,0,0,0,20,0,51,"some pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,1,1,11.75773157,127737.3612,10.44324015,0,0,0,1,51,51,0,0,1,0,0,0,1,2601,0,0,0,0,0,1,0,0,0,4610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,35000,35,10,NA,3,3,1,0,0,0,0,0,35,1,43.5,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,2797,0,1,11.75773157,127737.3612,11.26991872,NA,NA,NA,NA,54,54,0,0,1,0,0,1,0,2916,0,0,0,0,0,1,0,0,0,5550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,80000,50,11,NA,1,5,1,0,0,0,1,0,50,0,51,"some pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0,3,1,0,NA,0,NA,0,0,0,1,34,34,0,0,0,0,1,0,1,1156,0,0,1,0,0,0,0,1,0,2630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,44,26,2,3,6,1,0,0,0,0,0,44,0,43.5,"some pay, all weeks",0,0,NA,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,1,1,12.07415995,175283.501,11.67538383,0,0,0,1,73,73,0,0,1,0,0,0,1,5329,0,0,0,1,0,1,0,0,0,2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,120000,50,6,NA,1,2,1,0,0,2,0,0,50,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,25,0,1,0,0,0,0,0,1,3994,1,1,12.07415995,175283.501,10.28908947,NA,NA,NA,NA,70,70,0,0,1,0,0,1,0,4900,0,0,0,0,0,1,0,0,0,9120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,52,30000,30,5,NA,1,1,1,0,0,2,0,0,30,0,51,"all pay, all weeks",25,1,NA,1,0.55,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884.615385,2884.615385,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,296,0,0,12.19615978,198027.2215,12.18620945,NA,NA,NA,NA,47,47,0,0,1,0,0,1,0,2209,0,0,1,0,0,1,0,0,0,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,200000,60,8,NA,1,1,1,0,3,0,0,0,60,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,15,1,0,0,0,0,0,0,1,94,1,0,-4.605170186,0.01,10.10676791,NA,NA,NA,NA,51,51,0,0,0,0,0,1,0,2601,1,0,0,0,1,0,0,0,0,8220,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,25000,40,35,NA,1,1,1,1,1,0,0,0,40,0,51,no pay,15,1,NA,1,0.55,1,15,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,528.8461538,0,0,528.8461538,0,0,1,528.8461538,0,0,0,0,0
206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8014,1,1,11.27116794,78524.65566,8.979756147,0,0,0,1,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,5400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,8100,20,13,2,1,4,1,0,0,0,0,1,20,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,6688,0,1,11.27116794,78524.65566,11.1645582,NA,NA,NA,NA,46,46,0,1,1,0,0,1,0,2116,0,0,0,1,0,1,0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,72000,35,12,NA,3,3,1,0,0,0,0,0,35,1,43.5,"some pay, some weeks",0,0,0,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,NA,10000,9.190477178,NA,NA,NA,NA,22,22,0,0,0,0,1,0,1,484,0,1,0,0,0,1,0,0,0,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,10000,40,4,2,1,1,1,0,NA,NA,0,0,40,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,1,10.69455457,44114.97509,10.69455457,NA,NA,NA,NA,33,33,0,0,1,0,0,1,0,1089,0,0,1,0,0,1,0,0,0,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,45000,60,18,NA,1,2,1,0,0,0,0,0,60,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,45,0,0.375,0,0,0,0,0,1,4,1,1,11.49308227,98035.23864,NA,NA,NA,NA,NA,57,57,0,0,1,0,0,1,0,3249,0,0,0,0,0,1,0,0,0,6200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,60,9,NA,1,6,1,0,0,0,0,0,60,0,51,"some pay, all weeks",45,1,NA,0,0.55,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322,1,1,12.62252702,303314.962,NA,NA,NA,NA,NA,79,79,0,0,1,0,0,1,0,6241,0,1,0,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,30,8,NA,2,6,1,0,0,1,0,0,30,0,48.5,no pay,0,0,NA,0,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284,1,1,12.62252702,303314.962,9.526949415,0,0,0,1,62,62,0,0,1,0,0,0,1,3844,0,0,1,0,0,1,0,0,0,5120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,14000,15,8,NA,3,1,1,0,0,1,0,0,15,0,43.5,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,1,10.41425261,33331.31451,10.18372895,0,0,0,1,32,32,0,0,1,0,0,0,1,1024,0,0,0,1,0,1,0,0,0,2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,27000,50,20,2,1,2,1,0,0,0,0,0,50,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1465,1,1,10.41425261,33331.31451,8.833802234,NA,NA,NA,NA,33,33,0,0,1,0,0,1,0,1089,0,0,1,0,0,0,0,1,0,2910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,7000,50,20,NA,1,7,1,0,0,0,0,0,50,0,51,"all pay, all weeks",0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,647,1,0,NA,7200,8.861973111,0,0,0,1,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,4720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,7200,20,77,2,1,1,1,0,0,0,0,0,20,0,51,no pay,0,0,NA,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
